date,time,air1,clotheswasher1,dishwasher1,dryg1,furnace1,grid,microwave1,oven1,refrigerator1,solar,demand,difference
2018-09-06,12:30:00,0.469,0.0,0.002,0.001,0.19,-0.861,0.001,0.007,0.139,1.791,0.8089999999999999,0.121
2018-09-06,12:45:00,2.143,0.0,0.003,0.001,0.595,1.661,0.001,0.003,0.128,1.312,2.8739999999999997,0.0990000000000002
2018-09-06,13:00:00,0.006,0.0,0.0,0.001,0.01,-1.567,0.001,0.01,0.006,1.796,0.034,0.1950000000000001
2018-09-06,13:15:00,2.574,0.0,0.002,0.0,0.633,0.664,0.058,0.004,0.009,2.911,3.28,0.2950000000000004
2018-09-06,13:30:00,2.753,0.0,0.003,0.001,0.651,1.807,0.001,0.002,0.129,1.816,3.54,0.08300000000000018
2018-09-06,13:45:00,2.174,0.0,0.003,0.001,0.593,0.967,0.001,0.003,0.129,2.029,2.904,0.09200000000000008
2018-09-06,14:00:00,1.233,0.0,0.001,0.001,0.306,-0.644,0.001,0.007,0.006,2.305,1.5550000000000002,0.10599999999999987
2018-09-06,14:15:00,2.738,0.0,0.002,0.001,0.65,1.717,0.001,0.002,0.004,1.766,3.398,0.08499999999999996
2018-09-06,14:30:00,1.444,0.0,0.002,0.001,0.405,-0.529,0.001,0.006,0.062,2.549,1.9209999999999998,0.0990000000000002
2018-09-06,14:45:00,1.856,0.088,0.002,0.29,0.441,1.291,0.001,0.003,0.143,1.74,2.8240000000000003,0.2069999999999994
2018-09-06,15:00:00,2.461,0.112,0.008,0.262,0.649,2.855,0.001,0.001,0.137,0.993,3.6310000000000002,0.21699999999999964
2018-09-06,15:15:00,0.005,0.112,0.002,0.229,0.01,-1.42,0.001,0.007,0.283,2.369,0.649,0.30000000000000027
2018-09-06,15:30:00,1.765,0.284,0.003,0.065,0.417,0.556,0.001,0.002,0.321,2.579,2.858,0.27700000000000014
2018-09-06,15:45:00,2.77,0.0,0.003,0.283,0.644,2.643,0.001,0.0,0.153,1.469,3.854,0.258
2018-09-06,16:00:00,2.748,0.0,0.003,0.297,0.653,2.616,0.001,0.0,0.143,1.473,3.845,0.24400000000000022
2018-09-06,16:15:00,2.755,0.0,0.003,0.283,0.642,2.443,0.001,0.001,0.139,1.613,3.824,0.2320000000000002
2018-09-06,16:30:00,2.795,0.0,0.003,0.261,0.655,1.871,0.001,0.001,0.139,2.205,3.8550000000000004,0.22100000000000009
2018-09-06,16:45:00,2.847,0.0,0.003,0.023,0.646,1.514,0.001,0.001,0.168,2.447,3.689,0.27200000000000024
2018-09-06,17:00:00,2.723,0.0,0.003,0.002,0.645,2.518,0.001,0.0,0.134,1.26,3.508,0.2699999999999996
2018-09-06,17:15:00,2.589,0.0,0.003,0.002,0.64,2.7,0.001,0.001,0.051,0.85,3.287,0.26300000000000034
2018-09-06,17:30:00,1.283,0.0,0.003,0.002,0.388,0.679,0.001,0.004,0.131,1.416,1.8119999999999998,0.2829999999999999
2018-09-06,17:45:00,1.516,0.0,0.002,0.002,0.436,0.349,0.001,0.004,0.135,2.019,2.096,0.27200000000000024
2018-09-06,18:00:00,1.781,0.001,0.002,0.001,0.442,1.41,0.001,0.003,0.129,1.325,2.3599999999999994,0.37500000000000044
2018-09-06,18:15:00,0.805,0.0,0.002,0.001,0.263,0.55,0.001,0.005,0.071,0.916,1.1480000000000001,0.31800000000000006
2018-09-06,18:30:00,2.25,0.001,0.003,0.001,0.554,2.413,0.001,0.002,0.138,0.631,2.95,0.09399999999999942
2018-09-06,18:45:00,0.744,0.0,0.002,0.001,0.248,0.575,0.001,0.006,0.133,0.673,1.135,0.11299999999999999
2018-09-06,19:00:00,2.311,0.001,0.002,0.001,0.576,2.768,0.001,0.001,0.083,0.304,2.976,0.09599999999999964
2018-09-06,19:15:00,0.421,0.001,0.001,0.001,0.175,0.662,0.001,0.006,0.093,0.151,0.6990000000000001,0.11399999999999999
2018-09-06,19:30:00,2.51,0.001,0.003,0.001,0.632,3.36,0.001,0.0,0.135,0.014,3.2829999999999995,0.09100000000000019
2018-09-06,19:45:00,0.239,0.0,0.001,0.001,0.134,0.579,0.001,0.007,0.058,-0.02,0.441,0.11799999999999994
2018-09-06,20:00:00,2.107,0.001,0.002,0.001,0.613,2.824,0.001,0.002,0.004,0.004,2.7310000000000003,0.09699999999999953
2018-09-06,20:15:00,0.918,0.0,0.002,0.002,0.249,1.584,0.001,0.004,0.006,0.0,1.182,0.40200000000000014
2018-09-06,20:30:00,0.214,0.0,0.002,0.002,0.129,0.905,0.001,0.005,0.134,-0.002,0.487,0.41600000000000004
2018-09-06,20:45:00,1.51,0.0,0.003,0.002,0.479,2.465,0.001,0.002,0.076,0.004,2.073,0.3959999999999999
2018-09-06,21:00:00,0.91,0.0,0.002,0.002,0.264,1.582,0.001,0.004,0.004,0.001,1.187,0.3959999999999999
2018-09-06,21:15:00,-0.003,0.001,0.001,0.001,0.063,0.791,0.001,0.006,0.054,-0.003,0.124,0.664
2018-09-06,21:30:00,0.797,0.001,0.002,0.001,0.289,2.185,0.001,0.003,0.141,0.002,1.2349999999999999,0.952
2018-09-06,21:45:00,0.957,0.001,0.002,0.001,0.333,2.082,0.001,0.003,0.135,0.001,1.433,0.6499999999999997
2018-09-06,22:00:00,-0.002,0.001,0.001,0.0,0.01,0.509,0.001,0.007,0.133,-0.004,0.15100000000000002,0.354
2018-09-06,22:15:00,1.402,0.001,0.002,0.001,0.465,2.244,0.001,0.003,0.04,0.001,1.9149999999999996,0.3300000000000005
2018-09-06,22:30:00,0.666,0.001,0.002,0.0,0.21,1.286,0.001,0.005,0.139,-0.001,1.024,0.2610000000000001
2018-09-06,22:45:00,-0.001,0.0,0.001,0.001,0.057,0.341,0.001,0.007,0.131,-0.004,0.197,0.14
2018-09-06,23:00:00,0.614,0.0,0.001,0.001,0.243,1.017,0.001,0.006,0.014,-0.002,0.88,0.1349999999999999
2018-09-06,23:15:00,0.363,0.0,0.0,0.001,0.111,0.629,0.001,0.007,0.003,-0.003,0.486,0.14
2018-09-06,23:30:00,0.208,0.001,0.001,0.001,0.132,0.537,0.001,0.007,0.048,-0.004,0.399,0.134
2018-09-06,23:45:00,0.624,0.001,0.002,0.001,0.187,1.081,0.001,0.005,0.129,-0.002,0.95,0.129
2018-09-07,00:00:00,0.364,0.0,0.001,0.001,0.179,0.708,0.001,0.007,0.018,-0.003,0.571,0.134
2018-09-07,00:15:00,0.051,0.0,0.0,0.001,0.025,0.236,0.001,0.008,0.003,-0.005,0.089,0.142
2018-09-07,00:30:00,0.982,0.0,0.001,0.001,0.357,1.51,0.001,0.005,0.039,-0.001,1.386,0.12300000000000022
2018-09-07,00:45:00,-0.001,0.0,0.001,0.001,0.01,0.294,0.001,0.007,0.132,-0.005,0.15100000000000002,0.13799999999999996
2018-09-07,01:00:00,0.501,0.0,0.001,0.001,0.217,0.908,0.001,0.006,0.047,-0.003,0.774,0.131
2018-09-07,01:15:00,-0.001,0.0,0.0,0.001,0.01,0.168,0.001,0.008,0.003,-0.005,0.022,0.14100000000000001
2018-09-07,01:30:00,-0.001,0.0,0.0,0.001,0.01,0.181,0.001,0.008,0.016,-0.005,0.035,0.141
2018-09-07,01:45:00,0.459,0.0,0.002,0.001,0.205,0.945,0.001,0.006,0.139,-0.003,0.813,0.129
2018-09-07,02:00:00,-0.001,0.0,0.001,0.001,0.01,0.286,0.001,0.008,0.124,-0.005,0.14400000000000002,0.13699999999999996
2018-09-07,02:15:00,0.696,0.0,0.001,0.001,0.212,1.053,0.001,0.006,0.004,-0.002,0.9209999999999999,0.13
2018-09-07,02:30:00,0.218,0.0,0.0,0.001,0.139,0.509,0.001,0.007,0.003,-0.004,0.369,0.136
2018-09-07,02:45:00,-0.001,0.0,0.0,0.001,0.01,0.23,0.001,0.008,0.066,-0.005,0.085,0.14
2018-09-07,03:00:00,0.463,0.0,0.002,0.001,0.207,0.945,0.001,0.006,0.13,-0.003,0.81,0.1319999999999999
2018-09-07,03:15:00,-0.001,0.0,0.0,0.001,0.01,0.184,0.001,0.008,0.018,-0.005,0.037,0.142
2018-09-07,03:30:00,0.462,0.0,0.0,0.001,0.149,0.762,0.001,0.007,0.003,-0.003,0.623,0.136
2018-09-07,03:45:00,-0.001,0.0,0.0,0.001,0.068,0.264,0.001,0.008,0.043,-0.005,0.12,0.139
2018-09-07,04:00:00,-0.001,0.0,0.001,0.001,0.01,0.299,0.001,0.008,0.138,-0.005,0.15800000000000003,0.13599999999999995
2018-09-07,04:15:00,0.463,0.0,0.001,0.001,0.207,0.918,0.001,0.006,0.102,-0.003,0.781,0.134
2018-09-07,04:30:00,-0.001,0.0,0.0,0.001,0.01,0.168,0.001,0.008,0.003,-0.005,0.022,0.14100000000000001
2018-09-07,04:45:00,0.283,0.0,0.0,0.001,0.092,0.531,0.001,0.007,0.003,-0.004,0.38699999999999996,0.14000000000000007
2018-09-07,05:00:00,0.62,0.0,0.001,0.001,0.255,1.102,0.001,0.005,0.089,-0.002,0.972,0.1280000000000001
2018-09-07,05:15:00,-0.001,0.0,0.001,0.001,0.01,0.289,0.001,0.008,0.126,-0.005,0.14600000000000002,0.13799999999999996
2018-09-07,05:30:00,0.462,0.0,0.001,0.001,0.206,0.817,0.001,0.006,0.003,-0.003,0.68,0.1339999999999999
2018-09-07,05:45:00,-0.001,0.0,0.0,0.001,0.01,0.168,0.001,0.008,0.003,-0.005,0.022,0.14100000000000001
2018-09-07,06:00:00,0.071,0.0,0.001,0.001,0.031,0.321,0.001,0.007,0.066,-0.005,0.178,0.138
2018-09-07,06:15:00,0.385,0.0,0.002,0.001,0.183,0.849,0.001,0.006,0.137,-0.003,0.7150000000000001,0.1309999999999999
2018-09-07,06:30:00,-0.001,0.0,0.001,0.001,0.01,0.242,0.001,0.008,0.08,-0.005,0.09999999999999999,0.137
2018-09-07,06:45:00,0.462,0.0,0.001,0.001,0.206,0.818,0.001,0.007,0.003,-0.003,0.681,0.1339999999999999
2018-09-07,07:00:00,-0.002,0.001,0.001,-0.001,0.01,0.801,0.001,0.008,0.004,-0.004,0.022,0.775
2018-09-07,07:15:00,0.538,0.001,0.002,-0.001,0.23,1.67,0.001,0.005,0.112,-0.001,0.8880000000000001,0.7809999999999999
2018-09-07,07:30:00,-0.002,0.001,0.001,-0.001,0.01,0.924,0.001,0.007,0.124,-0.004,0.14100000000000001,0.779
2018-09-07,07:45:00,0.538,0.001,0.002,0.0,0.229,1.328,0.001,0.006,0.004,-0.003,0.781,0.5440000000000002
2018-09-07,08:00:00,0.306,0.001,0.001,0.0,0.098,0.791,0.001,0.007,0.003,0.036,0.417,0.4100000000000001
2018-09-07,08:15:00,0.256,0.0,0.001,0.001,0.149,0.681,0.001,0.007,0.076,0.057,0.491,0.2470000000000001
2018-09-07,08:30:00,0.601,0.0,0.002,0.001,0.248,1.036,0.001,0.006,0.138,0.085,0.997,0.124
2018-09-07,08:45:00,0.632,0.0,0.001,0.001,0.201,0.845,0.001,0.006,0.072,0.185,0.914,0.11599999999999999
2018-09-07,09:00:00,0.001,0.0,0.0,0.001,0.065,-0.257,0.001,0.009,0.003,0.467,0.08,0.13
2018-09-07,09:15:00,0.743,0.0,0.001,0.001,0.284,0.671,0.001,0.006,0.004,0.49,1.04,0.121
2018-09-07,09:30:00,0.051,0.0,0.001,0.001,0.025,0.026,0.001,0.008,0.123,0.323,0.21,0.13900000000000004
2018-09-07,09:45:00,0.549,0.001,0.001,0.0,0.229,0.776,0.001,0.006,0.102,0.471,0.889,0.3579999999999999
2018-09-07,10:00:00,0.762,0.001,0.001,0.001,0.286,0.563,0.001,0.006,0.003,0.657,1.061,0.15900000000000003
2018-09-07,10:15:00,0.003,0.001,0.0,0.001,0.011,-0.581,0.001,0.009,0.003,0.785,0.029,0.17500000000000007
2018-09-07,10:30:00,1.305,0.001,0.002,0.001,0.443,1.224,0.001,0.005,0.09,0.753,1.8479999999999999,0.129
2018-09-07,10:45:00,0.418,0.001,0.001,0.001,0.125,-0.098,0.001,0.007,0.136,0.95,0.69,0.16200000000000003
2018-09-07,11:00:00,0.249,0.001,0.001,0.0,0.144,-0.752,0.001,0.008,0.076,1.759,0.48,0.5269999999999999
2018-09-07,11:15:00,1.718,0.0,0.002,0.002,0.537,0.756,0.001,0.004,0.009,1.711,2.273,0.19399999999999995
2018-09-07,11:30:00,0.836,0.0,0.002,0.001,0.244,-0.648,0.001,0.007,0.137,2.004,1.228,0.1279999999999999
2018-09-07,11:45:00,1.348,0.001,0.002,0.001,0.431,-0.218,0.001,0.006,0.089,2.196,1.879,0.0990000000000002
2018-09-07,12:00:00,0.243,0.0,0.0,0.001,0.074,-1.379,0.001,0.009,0.003,1.835,0.33099999999999996,0.125
2018-09-07,12:15:00,2.591,0.001,0.002,0.001,0.675,0.897,0.001,0.004,0.005,2.464,3.2800000000000002,0.08099999999999952
2018-09-07,12:30:00,2.592,0.001,0.003,0.001,0.665,0.876,0.001,0.003,0.103,2.576,3.3689999999999998,0.08300000000000018
2018-09-07,12:45:00,2.619,0.001,0.003,0.001,0.662,1.143,0.001,0.003,0.134,2.362,3.4240000000000004,0.08099999999999952
2018-09-07,13:00:00,2.639,0.001,0.002,0.001,0.661,1.406,0.001,0.003,0.031,2.018,3.339,0.08499999999999952
2018-09-07,13:15:00,1.411,0.001,0.001,0.001,0.437,0.057,0.001,0.006,0.004,1.909,1.8619999999999999,0.10400000000000009
2018-09-07,13:30:00,1.932,0.001,0.002,0.001,0.573,1.079,0.001,0.004,0.036,1.565,2.55,0.0940000000000003
2018-09-07,13:45:00,0.9,0.0,0.002,0.001,0.24,-0.095,0.001,0.006,0.134,1.495,1.284,0.1160000000000001
2018-09-07,14:00:00,0.372,0.0,0.001,0.001,0.168,-1.234,0.001,0.008,0.051,1.954,0.602,0.118
2018-09-07,14:15:00,1.392,0.001,0.001,0.001,0.422,-1.651,0.001,0.007,0.004,3.582,1.8289999999999997,0.10200000000000009
2018-09-07,14:30:00,1.045,0.0,0.001,0.001,0.261,-1.541,0.001,0.008,0.003,2.971,1.3199999999999998,0.11000000000000032
2018-09-07,14:45:00,0.498,0.0,0.002,0.001,0.191,-1.328,0.001,0.008,0.138,2.284,0.839,0.11699999999999977
2018-09-07,15:00:00,2.11,0.001,0.003,0.001,0.585,-0.13,0.001,0.004,0.132,3.054,2.8369999999999997,0.08700000000000019
2018-09-07,15:15:00,1.0,0.0,0.001,0.001,0.248,-1.56,0.001,0.008,0.014,2.94,1.2730000000000001,0.10699999999999976
2018-09-07,15:30:00,1.344,0.001,0.001,0.001,0.396,-0.976,0.001,0.007,0.004,2.83,1.755,0.0990000000000002
2018-09-07,15:45:00,2.273,0.001,0.002,0.001,0.542,0.769,0.001,0.004,0.044,2.187,2.8680000000000003,0.08799999999999963
2018-09-07,16:00:00,0.912,0.001,0.002,0.001,0.287,0.004,0.001,0.006,0.132,1.449,1.342,0.11099999999999999
2018-09-07,16:15:00,1.646,0.001,0.002,0.001,0.464,2.036,0.001,0.003,0.043,0.226,2.1609999999999996,0.10100000000000042
2018-09-07,16:30:00,1.74,0.0,0.001,0.001,0.471,1.852,0.001,0.004,0.004,0.49,2.222,0.1200000000000001
2018-09-07,16:45:00,0.423,0.0,0.001,0.002,0.17,-0.239,0.001,0.007,0.011,1.043,0.615,0.18899999999999995
2018-09-07,17:00:00,2.062,0.0,0.003,0.002,0.561,1.176,0.001,0.003,0.147,1.835,2.779,0.2320000000000002
2018-09-07,17:15:00,1.237,0.0,0.002,0.002,0.312,0.312,0.001,0.004,0.136,1.672,1.6940000000000002,0.2899999999999998
2018-09-07,17:30:00,1.468,0.0,0.002,0.002,0.398,0.429,0.001,0.004,0.043,1.768,1.918,0.27900000000000014
2018-09-07,17:45:00,1.949,0.001,0.002,0.001,0.468,1.697,0.001,0.003,0.004,1.112,2.429,0.38000000000000034
2018-09-07,18:00:00,1.164,0.0,0.001,0.001,0.315,1.193,0.001,0.005,0.025,0.434,1.512,0.11499999999999999
2018-09-07,18:15:00,2.239,0.001,0.002,0.001,0.526,1.987,0.001,0.002,0.135,1.014,2.907,0.0940000000000003
2018-09-07,18:30:00,0.414,0.0,0.001,0.001,0.159,0.429,0.001,0.007,0.059,0.333,0.642,0.12
2018-09-07,18:45:00,2.183,0.001,0.002,0.001,0.563,2.711,0.001,0.002,0.004,0.139,2.7569999999999997,0.09299999999999997
2018-09-07,19:00:00,0.98,0.0,0.001,0.001,0.248,1.302,0.001,0.005,0.003,0.051,1.2389999999999999,0.1140000000000001
2018-09-07,19:15:00,1.193,0.0,0.002,0.001,0.324,1.757,0.001,0.004,0.134,0.005,1.659,0.10299999999999976
2018-09-07,19:30:00,1.26,0.001,0.002,0.001,0.336,1.86,0.001,0.004,0.132,-0.018,1.7369999999999999,0.1050000000000002
2018-09-07,19:45:00,0.108,0.0,0.0,0.001,0.036,0.338,0.001,0.007,0.017,-0.024,0.16999999999999998,0.14400000000000002
2018-09-07,20:00:00,0.717,0.0,0.001,0.002,0.218,1.372,0.001,0.004,0.003,0.0,0.946,0.42600000000000016
2018-09-07,20:15:00,0.903,0.0,0.002,0.002,0.264,1.654,0.001,0.004,0.044,0.001,1.22,0.43499999999999983
2018-09-07,20:30:00,0.627,0.0,0.002,0.002,0.151,1.356,0.001,0.004,0.132,0.0,0.919,0.43700000000000006
2018-09-07,20:45:00,0.191,0.0,0.001,0.002,0.108,0.896,0.001,0.005,0.038,-0.002,0.346,0.548
2018-09-07,21:00:00,1.284,0.0,0.002,0.002,0.385,2.109,0.001,0.003,0.004,0.002,1.681,0.4299999999999997
2018-09-07,21:15:00,1.256,0.0,0.002,0.002,0.331,2.041,0.001,0.003,0.021,0.002,1.616,0.4269999999999996
2018-09-07,21:30:00,0.311,0.0,0.002,0.002,0.142,1.042,0.001,0.005,0.138,-0.001,0.601,0.44000000000000017
2018-09-07,21:45:00,1.024,0.001,0.01,0.0,0.32,1.987,0.001,0.004,0.128,0.001,1.488,0.5
2018-09-07,22:00:00,1.247,0.001,0.001,0.001,0.339,1.92,0.001,0.004,0.004,0.0,1.598,0.32199999999999984
2018-09-07,22:15:00,-0.001,0.001,0.0,0.001,0.05,0.355,0.001,0.008,0.003,-0.005,0.063,0.287
2018-09-07,22:30:00,1.214,0.001,0.002,0.001,0.375,1.881,0.001,0.004,0.053,0.001,1.6509999999999998,0.2310000000000001
2018-09-07,22:45:00,0.613,0.0,0.001,0.001,0.152,1.059,0.001,0.006,0.132,-0.002,0.906,0.1509999999999999
2018-09-07,23:00:00,0.067,0.0,0.0,0.001,0.082,0.354,0.001,0.007,0.034,-0.004,0.192,0.15799999999999997
2018-09-07,23:15:00,1.122,0.001,0.001,0.001,0.355,1.631,0.001,0.005,0.004,0.0,1.49,0.14100000000000001
2018-09-07,23:30:00,0.065,0.0,0.0,0.001,0.027,0.285,0.001,0.008,0.02,-0.005,0.122,0.15799999999999997
2018-09-07,23:45:00,0.542,0.001,0.001,0.001,0.189,1.027,0.001,0.006,0.139,-0.002,0.8800000000000001,0.1449999999999998
2018-09-08,00:00:00,0.578,0.0,0.001,0.001,0.198,1.063,0.001,0.006,0.131,-0.002,0.9159999999999999,0.14500000000000002
2018-09-08,00:15:00,-0.001,0.0,0.0,0.001,0.013,0.189,0.001,0.008,0.005,-0.005,0.027,0.157
2018-09-08,00:30:00,0.552,0.0,0.001,0.001,0.2,0.914,0.001,0.006,0.003,-0.003,0.764,0.14700000000000002
2018-09-08,00:45:00,-0.001,0.0,0.0,0.001,0.01,0.233,0.001,0.008,0.052,-0.005,0.071,0.15700000000000003
2018-09-08,01:00:00,1.044,0.001,0.002,0.001,0.353,1.675,0.001,0.005,0.133,0.0,1.5399999999999998,0.13500000000000023
2018-09-08,01:15:00,0.625,0.0,0.001,0.001,0.18,0.996,0.001,0.006,0.034,-0.002,0.848,0.14600000000000002
2018-09-08,01:30:00,0.375,0.0,0.001,0.001,0.167,0.705,0.001,0.007,0.003,-0.003,0.555,0.1469999999999999
2018-09-08,01:45:00,0.897,0.0,0.001,0.001,0.257,1.328,0.001,0.006,0.021,-0.001,1.1840000000000002,0.14300000000000002
2018-09-08,02:00:00,0.076,0.0,0.001,0.001,0.087,0.466,0.001,0.007,0.138,-0.004,0.311,0.15100000000000002
2018-09-08,02:15:00,0.541,0.0,0.001,0.001,0.159,0.989,0.001,0.006,0.131,-0.002,0.8400000000000001,0.1469999999999999
2018-09-08,02:30:00,0.413,0.0,0.001,0.001,0.181,0.76,0.001,0.007,0.006,-0.003,0.61,0.14700000000000002
2018-09-08,02:45:00,-0.001,0.0,0.0,0.001,0.01,0.184,0.001,0.008,0.003,-0.005,0.022,0.157
2018-09-08,03:00:00,0.454,0.0,0.001,0.001,0.179,0.846,0.001,0.006,0.053,-0.003,0.6950000000000001,0.1479999999999999
2018-09-08,03:15:00,-0.001,0.0,0.001,0.001,0.01,0.308,0.001,0.007,0.132,-0.005,0.15100000000000002,0.15199999999999997
2018-09-08,03:30:00,-0.001,0.0,0.0,0.001,0.01,0.217,0.001,0.008,0.038,-0.005,0.056999999999999995,0.155
2018-09-08,03:45:00,-0.001,0.0,0.0,0.001,0.01,0.184,0.001,0.008,0.003,-0.005,0.022,0.157
2018-09-08,04:00:00,0.19,0.0,0.0,0.001,0.064,0.437,0.001,0.007,0.016,-0.004,0.279,0.15399999999999997
2018-09-08,04:15:00,0.699,0.0,0.002,0.001,0.269,1.258,0.001,0.005,0.139,-0.001,1.116,0.14100000000000001
2018-09-08,04:30:00,-0.001,0.0,0.001,0.001,0.01,0.308,0.001,0.007,0.131,-0.005,0.15000000000000002,0.15299999999999997
2018-09-08,04:45:00,-0.001,0.0,0.0,0.001,0.01,0.192,0.001,0.008,0.009,-0.005,0.028,0.159
2018-09-08,05:00:00,0.904,0.0,0.001,0.001,0.329,1.388,0.001,0.005,0.004,-0.001,1.245,0.1419999999999999
2018-09-08,05:15:00,-0.001,0.0,0.0,0.001,0.01,0.226,0.001,0.008,0.048,-0.005,0.067,0.154
2018-09-08,05:30:00,-0.001,0.0,0.001,0.001,0.01,0.308,0.001,0.007,0.132,-0.005,0.15100000000000002,0.15199999999999997
2018-09-08,05:45:00,-0.001,0.0,0.001,0.001,0.01,0.273,0.001,0.007,0.095,-0.005,0.114,0.15400000000000003
2018-09-08,06:00:00,-0.003,0.0,0.002,0.001,0.01,0.678,0.001,0.006,0.508,-0.002,0.525,0.15100000000000002
2018-09-08,06:15:00,-0.001,0.0,0.001,0.001,0.01,0.302,0.001,0.007,0.125,-0.004,0.14400000000000002,0.15399999999999997
2018-09-08,06:30:00,-0.001,0.0,0.001,0.001,0.01,0.315,0.001,0.007,0.139,-0.004,0.15800000000000003,0.15299999999999997
2018-09-08,06:45:00,0.602,0.0,0.002,0.001,0.247,1.133,0.001,0.005,0.13,-0.002,0.988,0.14300000000000002
2018-09-08,07:00:00,-0.001,0.0,0.0,0.001,0.01,0.267,0.001,0.008,0.052,-0.005,0.071,0.191
2018-09-08,07:15:00,0.564,0.001,0.001,-0.001,0.237,1.485,0.001,0.005,0.005,-0.002,0.813,0.6700000000000002
2018-09-08,07:30:00,0.578,0.001,0.002,0.001,0.24,1.255,0.001,0.005,0.068,0.051,0.8959999999999999,0.4099999999999999
2018-09-08,07:45:00,-0.001,0.001,0.001,0.001,0.01,0.435,0.001,0.007,0.138,0.13,0.15800000000000003,0.4069999999999999
2018-09-08,08:00:00,0.608,0.0,0.002,0.001,0.246,1.057,0.001,0.005,0.119,0.189,0.982,0.264
2018-09-08,08:15:00,0.639,0.0,0.002,0.001,0.253,0.946,0.001,0.006,0.003,0.212,0.905,0.2529999999999999
2018-09-08,08:30:00,0.001,0.0,0.001,0.001,0.01,-0.142,0.001,0.008,0.003,0.543,0.024999999999999998,0.376
2018-09-08,08:45:00,0.731,0.055,0.002,0.001,0.276,0.781,0.001,0.005,0.093,0.726,1.1640000000000001,0.34299999999999997
2018-09-08,09:00:00,0.884,0.136,0.002,0.001,0.254,0.748,0.001,0.005,0.131,0.893,1.414,0.2270000000000001
2018-09-08,09:15:00,0.621,0.127,0.002,0.002,0.243,0.552,0.001,0.006,0.026,0.658,1.028,0.18199999999999994
2018-09-08,09:30:00,1.222,0.126,0.002,0.002,0.409,1.287,0.001,0.004,0.004,0.646,1.7699999999999998,0.16300000000000003
2018-09-08,09:45:00,0.7,0.303,0.002,0.003,0.26,0.77,0.001,0.005,0.048,0.808,1.3219999999999998,0.2560000000000002
2018-09-08,10:00:00,0.448,0.002,0.001,0.268,0.131,0.646,0.001,0.006,0.14,0.952,0.9970000000000001,0.6009999999999998
2018-09-08,10:15:00,0.915,0.0,0.002,0.288,0.316,1.536,0.001,0.004,0.115,0.908,1.641,0.8029999999999999
2018-09-08,10:30:00,1.536,0.0,0.002,0.277,0.478,1.916,0.001,0.003,0.004,0.697,2.301,0.31199999999999983
2018-09-08,10:45:00,0.932,0.0,0.001,0.15,0.285,0.597,0.001,0.006,0.004,1.049,1.379,0.2669999999999999
2018-09-08,11:00:00,0.304,0.0,0.001,0.291,0.117,-0.993,0.001,0.008,0.103,2.005,0.825,0.18700000000000006
2018-09-08,11:15:00,1.702,0.0,0.003,0.132,0.51,1.45,0.001,0.003,0.132,1.243,2.483,0.20999999999999996
2018-09-08,11:30:00,1.155,0.0,0.001,0.001,0.306,0.077,0.001,0.006,0.031,1.574,1.501,0.15000000000000013
2018-09-08,11:45:00,1.521,0.001,0.001,0.001,0.453,0.425,0.001,0.005,0.004,1.7,1.9869999999999999,0.13800000000000012
2018-09-08,12:00:00,1.403,0.001,0.001,0.001,0.357,-0.1,0.001,0.006,0.048,2.048,1.8179999999999998,0.13000000000000012
2018-09-08,12:15:00,2.46,0.001,0.003,0.001,0.644,1.504,0.001,0.002,0.139,1.846,3.251,0.0990000000000002
2018-09-08,12:30:00,0.045,0.0,0.001,0.001,0.042,-0.988,0.001,0.008,0.101,1.329,0.199,0.14199999999999996
2018-09-08,12:45:00,2.627,0.001,0.002,0.001,0.639,1.873,0.001,0.002,0.004,1.505,3.2769999999999997,0.10100000000000042
2018-09-08,13:00:00,0.907,0.0,0.001,0.001,0.288,-1.067,0.001,0.007,0.003,2.402,1.208,0.12700000000000022
2018-09-08,13:15:00,1.775,0.001,0.002,0.001,0.441,0.253,0.001,0.005,0.102,2.184,2.328,0.10900000000000043
2018-09-08,13:30:00,1.918,0.0,0.003,0.001,0.534,1.016,0.001,0.003,0.133,1.684,2.593,0.1070000000000002
2018-09-08,13:45:00,0.004,0.0,0.0,0.002,0.01,-0.83,0.001,0.008,0.005,1.091,0.03,0.231
2018-09-08,14:00:00,2.599,0.0,0.002,0.002,0.649,1.956,0.001,0.002,0.004,1.491,3.2590000000000003,0.18799999999999972
2018-09-08,14:15:00,1.084,0.0,0.002,0.002,0.333,-0.56,0.001,0.006,0.071,2.263,1.499,0.20399999999999974
2018-09-08,14:30:00,0.598,0.0,0.001,0.002,0.155,-1.011,0.001,0.007,0.138,2.142,0.902,0.22899999999999998
2018-09-08,14:45:00,2.705,0.0,0.003,0.002,0.652,0.952,0.001,0.002,0.102,2.692,3.467,0.17700000000000005
2018-09-08,15:00:00,0.91,0.0,0.001,0.002,0.284,-0.05,0.001,0.006,0.004,1.466,1.208,0.20799999999999996
2018-09-08,15:15:00,0.632,0.0,0.001,0.002,0.173,-0.173,0.001,0.007,0.003,1.247,0.819,0.2550000000000001
2018-09-08,15:30:00,2.511,0.0,0.003,0.002,0.649,2.682,0.001,0.001,0.103,0.823,3.27,0.23499999999999988
2018-09-08,15:45:00,1.128,0.0,0.002,0.002,0.355,0.892,0.001,0.004,0.122,0.978,1.6139999999999999,0.2560000000000002
2018-09-08,16:00:00,1.672,0.0,0.001,0.002,0.436,0.756,0.001,0.004,0.004,1.607,2.1199999999999997,0.24300000000000033
